question_id,conversation,question,question_type,label,prediction,correct,gold_start,gold_end,pred_start,pred_end,tiou,gold_text,pred_text,latency_ms,failure,start_error_s,end_error_s,duration_ratio,word_oracle,candidate_oracle,baseline_tiou,pre_alignment_tiou,aligned_word_oracle,error_bucket
sample_64_hard_no_q03,sample_64,Were open sores found on the feet?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_64_hard_no_q04,sample_64,Was intense itching the main complaint?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_64_hard_no_q02,sample_64,Does the patient complain of dryness on the hands?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_64_hard_no_q05,sample_64,Was the skin problem assessed as eczema?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_64_yes_q02,sample_64,Did the examination rule out any wounds?,positive,1,1,1,0.0,0.16,60.06,64.44,0.0,Good,"is dry, with some light flaking. There are no sores.",,,60.06,64.28,27.37499999999997,0.625,0.0,,0.0,,nonoverlap_review_occurrence
sample_64_off_topic_q01,sample_64,Does the patient express a desire to change their employment status?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_hard_no_q02,sample_66,Was the patient given a pneumococcal vaccination?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_yes_q03,sample_66,Was the vaccination given as part of diabetes care?,positive,1,1,1,31.34,35.18,31.33,35.1,0.9766233766233766,am here for the influenza vaccination as part of my diabetes care.,am here for the influenza vaccination as part of my diabetes care.,,,-0.010000000000001563,-0.0799999999999983,0.9817708333333341,0.9375000000000004,0.8591549295774652,,0.8591549295774652,,strong
sample_66_hard_no_q01,sample_66,Did a local reaction develop at the injection site?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_yes_q04,sample_66,"The diabetes status was described as stable, wasn't it?",positive,1,1,1,113.08,114.86,112.96,114.84,0.9263157894736841,diabetes status is stable,diabetes status is stable,,,-0.12000000000000455,-0.01999999999999602,1.0561797752809037,0.9021739130434747,0.790476190476191,,0.790476190476191,,strong
sample_66_hard_no_q03,sample_66,Was the patient's diabetes found to be unstable?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_off_topic_q01,sample_66,Is there any reference to the patient planning to watch a specific movie?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_hard_no_q05,sample_66,Has follow-up been discontinued going forward?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_hard_no_q04,sample_66,Did the doctor decide to adjust the diabetes medication?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_66_yes_q02,sample_66,Is the patient free of any reaction after the injection?,positive,1,1,1,93.14,96.36,97.06,99.52,0.0,"Perfectly fine, thank you. Nothing out of the ordinary.",And I can see no reaction at all.,,,3.9200000000000017,3.1599999999999966,0.7639751552795014,0.8875739644970426,0.3744186046511623,,0.0,,nonoverlap_review_occurrence
sample_66_yes_q01,sample_66,Will the treatment continue without changes?,positive,1,1,1,116.96,122.94,121.24,127.5,0.16129032258064532,I take it there is nothing that needs adjusting nothing at all there are no changes to make today,are no changes to make today and looking ahead we continue with follow -up as planned,,,4.280000000000001,4.560000000000002,1.0468227424749166,0.9565217391304339,0.47235387045813576,,0.22796934865900315,,boundary_shift_or_partial
sample_67_hard_no_q02,sample_67,Has the patient been referred to a dietitian?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_67_yes_q02,sample_67,"The doctor described the diabetes as stable, right?",positive,1,1,1,70.32,72.42,71.17,72.48,0.5787037037037008,"together, your diabetes is stable,","your diabetes is stable,",,,0.8500000000000085,0.060000000000002274,0.6238095238095224,0.8857142857142819,0.6380952380952304,,0.6380952380952304,,too_narrow
sample_67_yes_q05,sample_67,Will the treatment be continued unchanged?,positive,1,1,1,89.12,90.98,89.39,90.8,0.7580645161290307,continue your treatment unchanged,continue your treatment unchanged,,,0.269999999999996,-0.18000000000000682,0.7580645161290307,0.7849462365591443,0.7849462365591443,,0.7849462365591443,,boundary_shift_or_partial
sample_67_off_topic_q01,sample_67,Was the patient planning to cook a specific dish for dinner mentioned?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_67_yes_q04,sample_67,Is the patient's self-care considered good?,positive,1,1,1,72.78,74.44,73.05,74.46,0.8273809523809563,good self -care on your part.,good self -care on your part.,,,0.269999999999996,0.01999999999999602,0.8493975903614455,0.8795180722891547,0.8795180722891547,,0.8795180722891547,,boundary_shift_or_partial
sample_67_hard_no_q01,sample_67,Is the diabetes described as poorly controlled?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_67_yes_q01,sample_67,Does the patient say they are doing well?,positive,1,1,1,21.8,24.62,22.27,24.62,0.8333333333333337,"Good, honestly. I feel well.",honestly. I feel well.,,,0.46999999999999886,0.0,0.8333333333333337,0.8865248226950354,0.8865248226950354,,0.8865248226950354,,boundary_shift_or_partial
sample_67_yes_q06,sample_67,Is the patient sticking to the diet and lifestyle advice?,positive,1,1,1,25.36,27.72,25.37,27.72,0.9957627118644061,have kept to the diet and the lifestyle side of things.,have kept to the diet and the lifestyle side of things.,,,0.010000000000001563,0.0,0.9957627118644061,0.8898305084745771,0.8692307692307706,,0.8692307692307706,,strong
sample_67_yes_q07,sample_67,Has the weight remained stable?,positive,1,1,1,39.48,40.44,39.1,40.42,0.7014925373134384,weight is stable.,Your weight is stable.,,,-0.37999999999999545,-0.01999999999999602,1.3749999999999991,0.8333333333333296,0.5675675675675711,,0.5675675675675711,,boundary_shift_or_partial
sample_67_yes_q03,sample_67,Was the HbA1c 43 mmol/mol?,positive,1,1,1,51.68,55.5,51.75,55.5,0.981675392670157,hemoglobin A1c is 43 millimoles per mole.,hemoglobin A1c is 43 millimoles per mole.,,,0.07000000000000028,0.0,0.981675392670157,0.9162303664921465,0.9162303664921465,,0.8942307692307697,,strong
sample_69_yes_q02,sample_69,Does the patient feel well?,positive,1,1,1,30.92,33.08,30.94,33.04,0.9722222222222228,"Well, actually, I feel fine.","Well, actually, I feel fine.",,,0.019999999999999574,-0.03999999999999915,0.9722222222222228,0.855932203389829,0.855932203389829,,0.855932203389829,,strong
sample_69_yes_q01,sample_69,Was the blood pressure normal?,positive,1,1,1,42.5,43.68,42.25,43.72,0.8027210884353746,"blood pressure is normal,","Your blood pressure is normal,",,,-0.25,0.03999999999999915,1.2457627118644061,0.8644067796610138,0.70886075949367,,0.70886075949367,,boundary_shift_or_partial
sample_69_yes_q03,sample_69,Is the foot status normal?,positive,1,1,1,44.22,45.46,44.22,45.44,0.983870967741933,your foot status is normal.,your foot status is normal.,,,0.0,-0.020000000000003126,0.983870967741933,0.8235294117647096,0.8235294117647096,,0.8235294117647096,,strong
sample_69_yes_q04,sample_69,Will the regular check-ups be continued?,positive,1,1,1,68.26,69.96,68.93,70.0,0.5919540229885,plan is to continue your checkups,continue your checkups,,,0.6700000000000017,0.04000000000000625,0.6294117647058826,0.9411764705882466,0.6352941176470704,,0.6352941176470704,,too_narrow
sample_69_yes_q06,sample_69,"The diabetes was judged to be stable, right?",positive,1,1,1,57.68,58.9,57.69,58.96,0.9453124999999998,diabetes is stable,diabetes is stable,,,0.00999999999999801,0.060000000000002274,1.0409836065573805,0.9508196721311456,0.8805970149253753,,0.8805970149253753,,strong
sample_69_yes_q05,sample_69,Are there no signs of complications?,positive,1,1,1,59.28,60.52,59.33,60.38,0.8467741935483892,no signs of complications.,signs of complications.,,,0.04999999999999716,-0.14000000000000057,0.8467741935483892,0.7692307692307667,0.7692307692307667,,0.7692307692307667,,boundary_shift_or_partial
sample_69_hard_no_q01,sample_69,Were wounds discovered on the feet?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_69_off_topic_q01,sample_69,Does the patient express interest in changing their work schedule?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_69_hard_no_q02,sample_69,Is blood pressure medication being started?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_69_hard_no_q03,sample_69,Have early complications of the diabetes been detected?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_70_yes_q04,sample_70,"The vaccination went as planned, didn't it?",positive,1,1,1,80.46000000000001,83.34,54.83,58.62,0.0,Then I can say that there were no side effects today.,"is the vaccination given, exactly as planned for this season.",,,-25.63000000000001,-24.720000000000006,1.315972222222224,0.9387755102040792,0.0,,0.0,,nonoverlap_review_occurrence
sample_70_yes_q06,sample_70,Was the vaccine actually given?,positive,1,1,1,54.54,56.32,54.83,58.62,0.3651960784313732,"That is the vaccination given,","is the vaccination given, exactly as planned for this season.",,,0.28999999999999915,2.299999999999997,2.1292134831460654,0.8736842105263184,0.43414634146341474,,0.43414634146341474,,too_wide
sample_70_hard_no_q03,sample_70,Was blood taken during the same visit?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_70_yes_q01,sample_70,Were no further measures decided on?,positive,1,1,1,116.98,118.92,113.27,116.16,0.0,extra measures from my side.,"for what comes next, nothing further is needed.",,,-3.710000000000008,-2.760000000000005,1.4896907216494866,0.8762886597938169,0.6825396825396831,,0.0,,nonoverlap_review_occurrence
sample_70_yes_q05,sample_70,Is this vaccination something the patient receives annually?,positive,1,1,1,19.48,25.54,19.4,23.28,0.6188925081433225,"are here for your yearly influenza vaccination, is that correct? Yes, the annual one.","are here for your yearly influenza vaccination, is that correct?",,,-0.08000000000000185,-2.259999999999998,0.6402640264026408,0.9702970297029709,0.5640243902439025,,0.5640243902439025,,too_narrow
sample_70_hard_no_q01,sample_70,Was the vaccination postponed to a later date?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_70_yes_q02,sample_70,Can the patient leave without any additional treatment?,positive,1,1,1,116.98,124.66,122.72,124.62,0.24739583333333431,extra measures from my side. So I just go home? Exactly. Nothing more follows from today's visit.,more follows from today's visit.,,,5.739999999999995,-0.03999999999999204,0.24739583333333431,0.9791666666666671,0.2604166666666669,,0.2604166666666669,,too_narrow
sample_70_off_topic_q01,sample_70,Did the patient discuss their college courses online?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_70_yes_q03,sample_70,Is the patient free of side effects after the vaccine?,positive,1,1,1,80.46000000000001,83.34,79.75,83.32,0.796657381615594,Then I can say that there were no side effects today.,Then I can say that there were no side effects today.,,,-0.710000000000008,-0.020000000000010232,1.2395833333333328,0.9387755102040792,0.6934673366834141,,0.6934673366834141,,boundary_shift_or_partial
sample_70_hard_no_q02,sample_70,Is the patient asked to come back in a week for a second dose?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_hard_no_q02,sample_71,Has the patient been troubled by increased thirst?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_off_topic_q01,sample_71,Was the patient discussing their pet?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_yes_q03,sample_71,Did the creatinine come back normal?,positive,1,1,1,78.86,80.46,78.74,80.44,0.9186046511627903,creatinine is normal.,Your creatinine is normal.,,,-0.12000000000000455,-0.01999999999999602,1.0625000000000056,0.8375000000000051,0.7789473684210583,,0.7789473684210583,,strong
sample_71_hard_no_q03,sample_71,Is the LDL cholesterol 4.2 mmol/L?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_yes_q04,sample_71,Was the HbA1c 42 mmol/mol?,positive,1,1,1,53.7,57.78,53.76,57.8,0.9804878048780509,hemoglobin A1c is 42 millimoles per mole.,hemoglobin A1c is 42 millimoles per mole.,,,0.05999999999999517,0.01999999999999602,0.9901960784313728,0.9411764705882365,0.896860986547085,,0.896860986547085,,strong
sample_71_hard_no_q01,sample_71,Did the creatinine turn out to be elevated?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_off_topic_q02,sample_71,"According to the conversation, was a specific type of sport played by the patient discussed?",off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_71_yes_q05,sample_71,Are there no signs of complications?,positive,1,1,1,89.46,91.64,90.12,91.46,0.6146788990825619,there are no signs of complications,signs of complications,,,0.6600000000000108,-0.18000000000000682,0.6146788990825619,0.8333333333333354,0.6330275229357758,,0.6330275229357758,,too_narrow
sample_71_yes_q01,sample_71,Is the LDL cholesterol 2.2 mmol/L?,positive,1,1,1,70.34,74.32,70.66,74.34,0.9149999999999991,Your LDL cholesterol is 2 .2 mmol per liter.,LDL cholesterol is 2 .2 mmol per liter.,,,0.3199999999999932,0.020000000000010232,0.9246231155778936,0.9605911330049268,0.9605911330049268,,0.9605911330049268,,strong
sample_71_yes_q02,sample_71,"The diabetes was described as stable, right?",positive,1,1,1,85.68,88.92,87.52,88.92,0.4320987654321012,my assessment is that your diabetes is stable,diabetes is stable,,,1.8399999999999892,0.0,0.4320987654321012,0.9691358024691331,0.4444444444444444,,0.4444444444444444,,too_narrow
sample_75_off_topic_q01,sample_75,Does the conversation indicate the patient uses specific software?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_75_yes_q01,sample_75,Does the patient deny any known exposure to COVID-19?,positive,1,1,1,45.06,46.48,44.9,46.42,0.8607594936708867,none that I know of.,"No, none that I know of.",,,-0.1600000000000037,-0.05999999999999517,1.070422535211274,0.7241379310344838,0.7241379310344838,,0.7241379310344838,,boundary_shift_or_partial
sample_75_yes_q02,sample_75,Is the patient also feeling tired?,positive,1,1,1,31.08,31.94,29.36,31.94,0.33333333333333426,have been tired.,"A sore throat, and I have been tired.",,,-1.7199999999999989,0.0,2.9999999999999916,0.7906976744186016,0.265734265734266,,0.265734265734266,,too_wide
sample_75_hard_no_q05,sample_75,Is a bacterial infection thought to be the most likely cause?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_75_yes_q04,sample_75,Were rest and fluids recommended?,positive,1,1,1,81.4,83.6,81.11,83.66,0.8627450980392122,plan is rest and plenty of fluids.,The plan is rest and plenty of fluids.,,,-0.29000000000000625,0.060000000000002274,1.1590909090909138,0.8636363636363706,0.7826086956521753,,0.7826086956521753,,boundary_shift_or_partial
sample_75_hard_no_q02,sample_75,Did the patient report a known exposure to COVID-19?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_75_hard_no_q03,sample_75,Will the patient be starting a course of antibiotics?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_75_yes_q03,sample_75,Has the patient had a sore throat for a few days?,positive,1,1,1,29.62,35.9,29.47,33.08,0.5381026438569203,"sore throat, and I have been tired. A few days now. A few days of sore throat and tiredness.","sore throat, and I have been tired. A few days now.",,,-0.15000000000000213,-2.8200000000000003,0.5748407643312103,0.9585987261146495,0.49266862170087916,,0.49266862170087916,,too_narrow
sample_75_hard_no_q04,sample_75,Was the patient found to have a fever?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_75_hard_no_q01,sample_75,Did the throat examination reveal pronounced swelling with pus?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_77_yes_q02,sample_77,Did the patient receive a tetanus vaccination?,positive,1,1,1,77.72,80.36,77.65,80.36,0.9741697416974194,have also given you a tetanus vaccination today.,have also given you a tetanus vaccination today.,,,-0.06999999999999318,0.0,1.026515151515149,0.9166666666666671,0.8466666666666688,,0.8466666666666688,,strong
sample_77_hard_no_q01,sample_77,Did the infection appear only two days after the injury?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_77_off_topic_q01,sample_77,Does the patient talk about using a digital device for online shopping?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_77_yes_q03,sample_77,Was the infection judged to follow a penetrating trauma?,positive,1,1,1,49.56,52.96,46.48,48.94,0.0,"thorn broke the skin, and the infection came after that.",is an infection following the penetrating injury.,,,-3.0800000000000054,-4.020000000000003,0.7235294117647064,0.9470588235294118,0.48961424332344156,,0.0,,nonoverlap_review_occurrence
sample_77_yes_q07,sample_77,Have about two weeks passed since the injury?,positive,1,1,1,16.5,17.3,15.08,17.3,0.36036036036036057,two weeks ago,pricked it on a thorn about two weeks ago,,,-1.42,0.0,2.774999999999998,0.7954545454545455,0.2845528455284549,,0.2845528455284549,,too_wide
sample_77_yes_q04,sample_77,Did the trouble start after the patient pricked themselves on a thorn?,positive,1,1,1,15.14,19.3,15.27,19.2,0.9447115384615383,pricked it on a thorn about two weeks ago and now I think it has become infected.,pricked it on a thorn about two weeks ago and now I think it has become infected.,,,0.129999999999999,-0.10000000000000142,0.9447115384615383,0.9182692307692313,0.8878923766816144,,0.8878923766816144,,strong
sample_77_hard_no_q02,sample_77,Was a foreign body found in the toe?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_77_yes_q06,sample_77,"The patient was treated with penicillin, correct?",positive,1,1,1,67.84,69.56,67.69,69.5,0.8877005347593543,are treating it with penicillin.,We are treating it with penicillin.,,,-0.15000000000000568,-0.060000000000002274,1.052325581395351,0.8372093023255889,0.7572815533980585,,0.7572815533980585,,boundary_shift_or_partial
sample_77_yes_q05,sample_77,Is a foreign body ruled out?,positive,1,1,1,32.7,34.9,32.7,34.92,0.9909909909909895,There is no foreign body left in the toe.,There is no foreign body left in the toe.,,,0.0,0.020000000000003126,1.0090909090909106,0.8688524590163932,0.8688524590163932,,0.8688524590163932,,strong
sample_77_yes_q01,sample_77,Does the patient have an infection in the big toe?,positive,1,1,1,49.56,52.96,13.84,19.2,0.0,"thorn broke the skin, and the infection came after that.",big toe. I pricked it on a thorn about two weeks ago and now I think it has become infected.,,,-35.72,-33.760000000000005,1.5764705882352945,0.9470588235294118,0.0,,0.0,,nonoverlap_review_occurrence
sample_79_yes_q02,sample_79,Is chondromalacia patellae suspected on clinical grounds?,positive,1,1,1,82.96,87.4,81.86,86.96,0.7220216606498187,"suspect a condition called chondromalacia patelli,","describe, I suspect a condition called chondromalacia patelli,",,,-1.0999999999999943,-0.44000000000001194,1.1486486486486442,0.9020408163265299,0.8262711864406793,,0.639344262295082,,boundary_shift_or_partial
sample_79_hard_no_q03,sample_79,Has the patient been referred to a physiotherapist instead of further procedures?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_79_off_topic_q01,sample_79,Does the patient express interest in learning Spanish?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_79_yes_q05,sample_79,Do the pains come and go rather than being constant?,positive,1,1,1,24.72,28.16,39.51,45.1,0.0,"keep getting pain behind my right kneecap, and it keeps coming back.","exactly. It comes and goes. Some days I barely notice it, and then it turns up again",,,14.79,16.94,1.6250000000000004,0.9244186046511623,0.0,,0.0,,nonoverlap_review_occurrence
sample_79_hard_no_q04,sample_79,Does the pain sit on the back of the thigh?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_79_yes_q03,sample_79,Does the patient have pain behind the kneecap?,positive,1,1,1,24.72,26.9,24.7,26.98,0.9561403508771924,"keep getting pain behind my right kneecap,","keep getting pain behind my right kneecap,",,,-0.019999999999999574,0.08000000000000185,1.0458715596330281,0.9082568807339453,0.8852459016393451,,0.8852459016393451,,strong
sample_79_yes_q01,sample_79,Did the patient show up in person for the consultation?,positive,1,1,1,0.0,2.8,0.26,2.7,0.8714285714285717,"Louise, come in. Good to see you.",come in. Good to see you.,,,0.26,-0.09999999999999964,0.8714285714285717,0.9285714285714287,0.9285714285714287,,0.9285714285714287,,boundary_shift_or_partial
sample_79_hard_no_q02,sample_79,Was the diagnosis of chondromalacia patellae confirmed by an MRI scan?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_79_hard_no_q01,sample_79,Are the knee pains constant throughout the day?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_79_yes_q04,sample_79,Was the suspicion reached without imaging?,positive,1,1,1,80.88,87.4,102.23,107.08,0.0,"From what you describe, I suspect a condition called chondromalacia patelli,","want to be clear that this is a clinical suspicion at this stage, not something confirmed.",,,21.35000000000001,19.679999999999993,0.7438650306748446,0.9055555555555567,0.0,,0.0,,nonoverlap_review_occurrence
sample_81_yes_q02,sample_81,Is a viral cause thought to be the most likely explanation?,positive,1,1,1,63.88,68.32,63.92,68.14,0.9504504504504522,assessment is that this is most likely a viral gastroenteritis.,assessment is that this is most likely a viral gastroenteritis.,,,0.03999999999999915,-0.1799999999999926,0.9504504504504522,0.9099099099099133,0.8559670781893025,,0.8559670781893025,,strong
sample_81_hard_no_q02,sample_81,Has the patient been given antibiotics for the illness?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_81_hard_no_q04,sample_81,Is admission to hospital part of the plan?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_81_yes_q03,sample_81,Did the patient receive advice about fluid intake?,positive,1,1,1,86.58,89.34,86.45,90.92,0.6174496644295315,I want to give you instead is advice on fluid intake,I want to give you instead is advice on fluid intake and on treating the symptoms.,,,-0.12999999999999545,1.5799999999999983,1.6195652173913009,0.9148936170212736,0.5679012345679023,,0.5679012345679023,,too_wide
sample_81_hard_no_q01,sample_81,Is the patient complaining of chest symptoms?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_81_yes_q01,sample_81,Does the patient describe symptoms of gastroenteritis?,positive,1,1,1,12.62,14.64,10.52,14.54,0.466019417475728,the usual gastroenteritis symptoms.,"looks like a stomach bug, honestly. All the usual gastroenteritis symptoms.",,,-2.0999999999999996,-0.10000000000000142,1.9900990099009885,0.8118811881188107,0.3991228070175439,,0.3991228070175439,,too_wide
sample_81_yes_q04,sample_81,Was gastroenteritis the diagnosis arrived at?,positive,1,1,1,63.88,68.32,63.92,68.14,0.9504504504504522,assessment is that this is most likely a viral gastroenteritis.,assessment is that this is most likely a viral gastroenteritis.,,,0.03999999999999915,-0.1799999999999926,0.9504504504504522,0.9099099099099133,0.8559670781893025,,0.8559670781893025,,strong
sample_81_off_topic_q01,sample_81,Does the conversation indicate the patient discussed their recent purchase of groceries?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_81_hard_no_q03,sample_81,Was the patient told to restrict fluid intake?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_81_hard_no_q05,sample_81,Was a bacterial cause considered the most likely one?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_hard_no_q02,sample_82,Was the growth suspected to be a basal cell carcinoma?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_hard_no_q01,sample_82,Were seven small lesions counted in the area?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_off_topic_q01,sample_82,Does the patient express interest in using a particular software?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_hard_no_q03,sample_82,Has a cream been prescribed as the treatment?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_off_topic_q02,sample_82,Did they talk about the weather being unusually hot?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_hard_no_q04,sample_82,Will the lesions be removed surgically?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_82_yes_q03,sample_82,"The lesions will be treated with freezing, right?",positive,1,1,1,65.96,67.4,65.68,67.42,0.827586206896561,will treat them with freezing.,I will treat them with freezing.,,,-0.2799999999999869,0.01999999999999602,1.2083333333333197,0.8194444444444325,0.7157894736842081,,0.7157894736842081,,boundary_shift_or_partial
sample_82_yes_q01,sample_82,Do the elements resemble molluscs?,positive,1,0,0,52.66,55.56,,,0.0,suspicion is is molluscum contagiosum.,,,,,,,0.9034482758620663,,,,,false_negative
sample_82_yes_q02,sample_82,Has the patient noticed a wart-like growth?,positive,1,1,1,27.16,28.46,24.73,28.5,0.3448275862068968,looks a bit like a wart.,have a growth in the middle of my chest. It looks a bit like a wart.,,,-2.4299999999999997,0.03999999999999915,2.899999999999998,0.846153846153844,0.29951690821255994,,0.29951690821255994,,too_wide
sample_82_yes_q04,sample_82,Were three small lesions seen in the same area of the thorax?,positive,1,1,1,40.24,45.36,40.8,45.36,0.8906250000000009,can see three small lesions all in the same area on the chest wall,three small lesions all in the same area on the chest wall,,,0.5599999999999952,0.0,0.8906250000000009,0.9687500000000007,0.9687500000000007,,0.9687500000000007,,boundary_shift_or_partial
sample_84_hard_no_q01,sample_84,Is the check-up being done because the patient has symptoms from the heart?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_84_hard_no_q02,sample_84,Does the patient say that exercise is something they rarely do?,hard_negative,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_84_off_topic_q01,sample_84,Was the patient referred to Doctor Strange for magical treatment?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_84_yes_q02,sample_84,Was it the patient's grandfather who died of a heart attack?,positive,1,1,1,20.3,23.42,20.16,23.48,0.9397590361445786,"grandfather on my father's side died of a heart attack,","grandfather on my father's side died of a heart attack,",,,-0.14000000000000057,0.05999999999999872,1.0641025641025639,0.9743589743589738,0.8508287292817672,,0.8508287292817672,,strong
sample_84_yes_q04,sample_84,Does the patient exercise regularly?,positive,1,1,1,78.28,79.52,78.37,82.32,0.28465346534653313,train regularly.,"train regularly. That part I am actually consistent about,",,,0.09000000000000341,2.799999999999997,3.185483870967746,0.6774193548387152,0.28971962616822305,,0.28971962616822305,,too_wide
sample_84_yes_q06,sample_84,Will both blood tests and an ECG be carried out?,positive,1,1,1,193.64,201.3,193.71,198.04,0.5652741514360274,"will take blood samples, and I will record an electrocardiogram, which is a tracing of the heart's electrical activity.","will take blood samples, and I will record an electrocardiogram,",,,0.0700000000000216,-3.2600000000000193,0.5652741514360274,0.9399477806788503,0.9081885856079429,,0.5334987593052122,,too_narrow
sample_84_yes_q05,sample_84,Was the blood pressure measured at 138 over 83?,positive,1,1,1,119.92,122.96,119.84,122.84,0.9358974358974393,have measured it at 138 over 83.,have measured it at 138 over 83.,,,-0.0799999999999983,-0.11999999999999034,0.9868421052631605,0.9013157894736848,0.8197674418604637,,0.8197674418604637,,strong
sample_84_yes_q01,sample_84,Does the patient report cardiovascular disease in the family?,positive,1,1,1,27.86,31.68,31.71,37.14,0.0,there is cardiovascular disease in your family? Yes.,"And ever since I worked that out, I have not been able to stop thinking about it.",,,3.8500000000000014,5.460000000000001,1.4214659685863873,0.9214659685863873,0.3248299319727892,,0.061002178649237335,,nonoverlap_review_occurrence
sample_84_yes_q03,sample_84,Did that grandfather die at the age of 52?,positive,1,1,1,20.3,25.38,20.35,25.38,0.9901574803149605,"grandfather on my father's side died of a heart attack, and he was only 52. too.","grandfather on my father's side died of a heart attack, and he was only 52. too.",,,0.05000000000000071,0.0,0.9901574803149605,0.9805447470817118,0.8924731182795702,,0.8924731182795702,,strong
sample_84_yes_q07,sample_84,Is the patient otherwise healthy and living a healthy life?,positive,1,1,1,69.72,79.52,69.91,75.86,0.6071428571428577,"am healthy, as far as I know. No illnesses at all. I eat well and I look after myself. And exercise? exercise? I train regularly.","healthy, as far as I know. No illnesses at all. I eat well and I look after myself.",,,0.18999999999999773,-3.6599999999999966,0.6071428571428577,0.9714285714285728,0.5886939571150108,,0.5886939571150108,,too_narrow
sample_86_off_topic_q01,sample_86,Does the conversation mention a specific dish the patient plans to cook for dinner?,off_topic,0,0,1,,,,,,,,,,,,,,,,,,correct_no
sample_86_yes_q01,sample_86,Is the patient free of fever?,positive,1,1,1,35.14,35.74,35.16,37.4,0.25663716814159554,No fever.,No fever. Nothing like that at all.,,,0.01999999999999602,1.6599999999999966,3.7333333333333276,0.6341463414634095,0.25210084033613556,,0.25210084033613556,,too_wide
